name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Thirsty Nomad Brewing,micro,4402 Stuart Andrew Blvd Ste A,Charlotte,North Carolina,28217-1520,-80.903400647,35.166288103,North Carolina,28217,7118
Thousand Oaks Brewing Co.,micro,3200 Woodall Dr Unit C1,Cedar Park,Texas,78613-7773,-97.804765565,30.509788701,Texas,78613,7130
Thr3e Wise Men Brewing Co,brewpub,1021 Broad Ripple Ave,Indianapolis,Indiana,46220-2034,-86.11866313,39.865405088,Indiana,46220,7132
"Three Empires Brewing Company, LLC",planning,,Pearland,Texas,77584,-95.359486621,29.551446456,Texas,77584,7140
Three Floyds Brewing Co,regional,9750 Indiana Pkwy,Munster,Indiana,46321-4004,-87.504995131,41.557982772,Indiana,46321,7141
Three Magnets Brewing,brewpub,600 Franklin St SE Unit 105,Olympia,Washington,98501-1360,-122.884232345,47.019232232,Washington,98501,7146
Three Pints Brewpub,brewpub,610 W Mitchell Ave,Martinsville,Indiana,46151-2734,-86.419126024,39.445230993,Indiana,46151,7154
Three Rings Brewery,micro,536 South Old Highway 81,McPherson,Kansas,67401-6026,-97.610769072,38.835699809,Kansas,67401,7156
Threshers Brewing Company,micro,22 Main St N Bldg 3B,Searsmont,Maine,04973-3409,-69.1904631,44.368462737,Maine,04973,7167
Throwback Brewery,brewpub,7 Hobbs Rd,North Hampton,New Hampshire,03862-2120,-70.825659894,42.972156983,New Hampshire,03862,7168
Thumb Knuckle Brewing Company,micro,E0208 State Rd 54,Luxemburg,Wisconsin,54217,-87.710140459,44.555914089,Wisconsin,54217,7169
Thunder Canyon Brewery,brewpub,220 E Broadway Blvd Ste 2,Tucson,Arizona,85701-2043,-110.971003887,32.222138589,Arizona,85701,7170
Timber Creek Tap & Table,brewpub,11191 Highline Dr,Meadville,Pennsylvania,16335-6589,-80.152448756,41.636911333,Pennsylvania,16335,7186
Timberyard Brewing Co.,planning,,East Brookfield,Massachusetts,01515,-72.04796736,42.22848626,Massachusetts,01515,7188
Timnath Beerwerks,planning,,Timnath,Colorado,80547,-104.975542684,40.522153689,Colorado,80547,7191
Tin Cannon Brewing Company,micro,7679 Limestone Dr Ste 130,Gainesville,Virginia,20155-4041,-77.613943632,38.796808928,Virginia,20155,7194
Tin Dog Brewing,micro,309 S Cloverdale St Ste A2,Seattle,Washington,98108-4500,-122.310603577,47.54747179,Washington,98108,7195
Tin Man Brewing Kokomo,micro,500 N Buckeye St Ste A,Kokomo,Indiana,46901-4544,-86.141985972,40.495607997,Indiana,46901,7198
Tin Whiskers Brewing,micro,125 9th St E Unit 127,Saint Paul,Minnesota,55101-2308,-93.088300242,44.955919207,Minnesota,55101,7201
Tivoli Brewing Company,micro,900 Auraria Pkwy Unit 240,Denver,Colorado,80204-1897,-105.025761992,39.73490823,Colorado,80204,7208
TKO Libations,micro,2520 King Arthur Blvd Ste 109,Lewisville,Texas,75056-6082,-96.885998054,33.082619821,Texas,75056,7209
To Share Brewing Company,planning,,Manchester,New Hampshire,03104,-71.446042135,43.002181037,New Hampshire,03104,7210
Toast Ale,contract,601 W 26th St Ste 325-291,New York,New York,10001-1101,-73.994030676,40.748400355,New York,10001,7211
Tobacco Wood Brewing Company,planning,,Oxford,North Carolina,27565,-78.615659801,36.329460089,North Carolina,27565,7214
Tocayo Brewing Company,contract,1 S Dearborn St Ste 1700,Chicago,Illinois,60603-2308,-87.627958729,41.880636398,Illinois,60603,7215
Toltec Brewing Co,brewpub,10250 Cottonwood Park NW # S,Albuquerque,New Mexico,87114-7018,-106.667480801,35.193804205,New Mexico,87114,7216
Tom's Urban Kitchen and Brewery,planning,,Denver,Colorado,80249-6310,-104.76195863,39.778781198,Colorado,80249,7217
Tomfoolery Brewing,micro,334 N Washington St Unit 24B,Hammonton,New Jersey,08037-1558,-74.790776662,39.629750036,New Jersey,08037,7219
Tomoka Brewing Company,brewpub,4647 Clyde Morris Blvd Unit 504,Port Orange,Florida,32129-3001,-81.024570478,29.138024236,Florida,32129,7221
Tootsie's Brewery / Lone Oak Vineyard,brewpub,8400 Ann Arbor Rd,Grass Lake,Michigan,49240-9586,-84.18325157,42.285772089,Michigan,49240,7225
Top Frog Brewery,micro,221 Vista Dr,Newport,Washington,99156-7014,-117.043264653,48.177925229,Washington,99156,7226
Top Of The Hill Restaurant and Brewery,brewpub,100 E Franklin St Ste F,Chapel Hill,North Carolina,27514-3629,-79.038032962,35.944291904,North Carolina,27514,7227
Top Rung Brewing Company,micro,8343 Hogum Bay Ln NE Ste E,Lacey,Washington,98516-3135,-122.736240287,47.131671131,Washington,98516,7228
Topsy Turvy,planning,,Hampshire,Illinois,60140-9449,-88.489533903,42.0933285,Illinois,60140,7231
Torg Brewery,planning,,Minneapolis,Minnesota,55432,-93.254067516,45.095743873,Minnesota,55432,7234
Township 7 Brewing Co. LLC,micro,303 State Route 11b,Dickinson Center,New York,12930-2008,-74.549185236,44.727111416,New York,12930,7246
Tox Brewing Company,planning,,New London,Connecticut,06320,-72.104255585,41.345964343,Connecticut,06320,7247
Trace Brewing,planning,,Nashville,Tennessee,37221-3967,-86.946660562,36.064657421,Tennessee,37221,7250
Trader Joes - West Coast Office,contract,800 S. Shamrock Ave,Monrovia,California,91016,-118.002285878,34.141379257,California,91016,7256
Traders Brewing Company,micro,8587  ZIONSVILLE ROAD,INDIANAPOLIS,Indiana,46268,-86.226150099,39.89219618,Indiana,46268,7257
Trail Crest Brewing Company,brewpub,1800 S Milton Rd Ste 11,Flagstaff,Arizona,86001,-111.65652457,35.19631999,Arizona,86001,7261
Transport Brewery,planning,,Shawnee,Kansas,66203-2749,-94.706647692,39.016897456,Kansas,66203,7270
Trap Rock Brewing Co.,planning,,Saint Croix Falls,Wisconsin,54024,-92.356697432,45.324082795,Wisconsin,54024,7272
Traust Brewing Co.,planning,,Charlotte,North Carolina,28205,-80.796597645,35.222184806,North Carolina,28205,7275
"Tree Farm Brewing Company, LLC",contract,3020 Papa Bear Dr,College Station,Texas,77845-1402,-96.28996394,30.572144153,Texas,77845,7276
Tri City Brewing Co,micro,4170 Shrestha Dr,Bay City,Michigan,48706-2184,-83.921744483,43.611936345,Michigan,48706,7279
Triceratops Brewing,proprietor,8036 River Dr SE Ste 203,Tumwater,Washington,98501,-122.884232345,47.019232232,Washington,98501,7283
Trinity Brewing,brewpub,1466 Garden of The Gods Rd Ste 184,Colorado Springs,Colorado,80907-9464,-104.806344882,38.88696146,Colorado,80907,7288
Triphammer Bierwerks,micro,111 Parce Ave Ste 3A-1,Fairport,New York,14450-1467,-77.434363166,43.089292595,New York,14450,7292
Triple 7 Restaurant & Brewery at Main St Station,brewpub,200 N Main St Main Street Station Casino,Las Vegas,Nevada,89101-2910,-115.138884638,36.167317991,Nevada,89101,7293
Triplehorn Brewing Co,micro,19510 144th Ave NE Ste E6,Woodinville,Washington,98072-8429,-122.140898695,47.749032358,Washington,98072,7302
Triton Brewing Company,micro,5764 Wheeler Rd,Indianapolis,Indiana,46216-1038,-86.01714003,39.855914222,Indiana,46216,7305
Triumph Brewing Co of New Hope,brewpub,400 Union Square Dr,New Hope,Pennsylvania,18938-1367,-74.992925552,40.349556049,Pennsylvania,18938,7306
Triumph Brewing Co of Princeton,brewpub,138 Nassau St Ste A,Princeton,New Jersey,08542-7011,-74.663445319,40.354776858,New Jersey,08542,7307
Triune Brewing Company,planning,,Leavenworth,Washington,98826-1413,-120.65291452,47.614636471,Washington,98826,7308
Troegs Brewing Co,regional,200 E Hershey Park Dr,Hershey,Pennsylvania,17033-2719,-76.639442882,40.261952091,Pennsylvania,17033,7309
Trolley Barn Brewery,planning,,Quakertown,Pennsylvania,18951,-75.360414487,40.444545322,Pennsylvania,18951,7310
Trout River Brewing Co,micro,100 River Street RR 5,Springfield,Vermont,05156,-72.489590085,43.303585866,Vermont,05156,7315
Trubble Brewing,micro,2725 Broadway,Fort Wayne,Indiana,46807-1111,-85.145878802,41.048329363,Indiana,46807,7316
True Anomaly Brewing,micro,2012 Dallas St,Houston,Texas,77003,-95.351298395,29.75205003,Texas,77003,7317
True West Brewing Company,brewpub,525 Massachusetts Ave Ste 107,Acton,Massachusetts,01720-2962,-71.446269943,42.478552777,Massachusetts,01720,7322
Truth Or Consequences Brewing Company,micro,410 N Broadway St,Truth or Consequences,New Mexico,87901-2836,-107.257754891,33.138919189,New Mexico,87901,7325
TRVE Brewing Co,micro,2600 W. 2nd Ave Unit 8,Denver,Colorado,80219,-105.035529116,39.695533451,Colorado,80219,7326
TRVE Brewing Co. - The Acid Temple,micro,2600 W. 2nd Ave Unit 8,Denver,Colorado,80219,-105.035529116,39.695533451,Colorado,80219,7327
Tumbledown Brewing LLC,micro,805 Farmington Falls Rd Ste 7,Farmington,Maine,04938-6454,-70.123777406,44.661598215,Maine,04938,7334
Tumbleroot Brewery And Distillery,micro,32 Bisbee Court Unit 3-4,Santa Fe,New Mexico,87508,-106.007958312,35.591702457,New Mexico,87508,7335
Tun Tavern Brewery and Restaurant,brewpub,2 Convention Blvd Ste 3,Atlantic City,New Jersey,08401-4137,-74.449232267,39.36713996,New Jersey,08401,7337
Tuppers Hop Pocket Ale,contract,6404 Redwing Rd,Bethesda,Maryland,20817-5920,-77.139976992,39.002413846,Maryland,20817,7340
Turgua Brewing Co,micro,27 Firefly Hollow Dr,Fairview,North Carolina,28730-1648,-82.39927602,35.528263272,North Carolina,28730,7342
Turkey Forrest Brewing,micro,1848 Airline Dr. Suite C,Houston,Texas,77009,-95.370167656,29.793695966,Texas,77009,7343
Turkey Hill Brewing Co Pub,brewpub,991 Central Rd,Bloomsburg,Pennsylvania,17815-8990,-76.448416685,41.023032138,Pennsylvania,17815,7344
Turn 2 Brewing Company Inc.,planning,,Sebring,Florida,33872-9253,-81.510110263,27.51027373,Florida,33872,7345
"Turning Point Beer, LLC",micro,1307 Brown Trl,Bedford,Texas,76022-6401,-97.140776395,32.835355996,Texas,76022,7347
Turtle Mountain Brewing Co,brewpub,905 36th Pl SE Ste C,Rio Rancho,New Mexico,87124-4850,-106.671851299,35.247447804,New Mexico,87124,7349
"Tusculum Farm Enterprises, LLC",planning,,Laytonsville,Maryland,20882-2117,-77.17351531,39.225960481,Maryland,20882,7352
"Tusculum Holdings, LLC",planning,,Boerne,Texas,78006-2334,-98.701479602,29.803855914,Texas,78006,7353
Tuthilltown Spirits,planning,,Gardiner,New York,12525-5528,-74.171603902,41.678364428,New York,12525,7355
Tweaking Frog Brewing Company,micro,211 Main St Ste A,Farmingdale,New York,11735-2675,-73.443287983,40.7254134,New York,11735,7359
Twelve String Brewing Co,micro,11616 E Montgomery Dr Ste 26,Spokane,Washington,99206-6608,-117.258520909,47.66223709,Washington,99206,7360
Twin Elephant Brewing Company,micro,13 Watchung Ave Ste 103,Chatham,New Jersey,07928-2759,-74.413400385,40.737427235,New Jersey,07928,7365
Twin Lakes Brewing Co,micro,405 Marsh Ln Ste 7,Wilmington,Delaware,19804-2445,-75.614160139,39.720060209,Delaware,19804,7366
TWIN SISTERS,planning,,San Antonio,Texas,78210,-98.474826567,29.399254386,Texas,78210,7370
Twinpanzee Brewing Company,micro,101 Executive Dr Ste D,Sterling,Virginia,20166-9557,-77.453605518,38.986809499,Virginia,20166,7372
Twisted Bine Beer Co.,planning,,Mount Joy,Pennsylvania,17552-1424,-76.506564486,40.111052904,Pennsylvania,17552,7375
Twisted Pine Brewing Co,brewpub,3201 Walnut St Ste A,Boulder,Colorado,80301-2645,-105.19820583,40.049959087,Colorado,80301,7378
Twisted Spur Brewing,brewpub,705 Gervais St Ste A,Columbia,South Carolina,29201-6012,-81.035698177,34.000466404,South Carolina,29201,7382
Twisted Trunk Brewing Company,micro,2000 Pga Blvd Ste 5506,North Palm Beach,Florida,33408-2726,-80.060760565,26.841007311,Florida,33408,7383
Twisted X Brewing Co,micro,23455 West RR 150,Dripping Springs,Texas,78620,-98.061308303,30.265056644,Texas,78620,7385
Two Bald Guys Beverage Co,contract,18090 Hazelnut Dr,Reno,Nevada,89508-6898,-119.965272093,39.668727736,Nevada,89508,7386
Two Beagles Brewpub,brewpub,910 2nd Ave N,Onalaska,Wisconsin,54650-2277,-91.228929219,43.894137304,Wisconsin,54650,7388
Two Blokes Brewing Co.,micro,547 Long Point Rd Ste 101,Mount Pleasant,South Carolina,29464-8337,-79.857282909,32.815125193,South Carolina,29464,7389
Two Brothers Brewing Co,regional,30W315 Calumet Ave W,Warrenville,Illinois,60555-1565,-88.188198321,41.819531496,Illinois,60555,7390
Two Docs Brewing Co.,planning,,Lubbock,Texas,79401,-101.85288447,33.589411894,Texas,79401,7393
Two Goats Brewing,brewpub,5027 State Route 414,Burdett,New York,14818-9816,-76.840080344,42.440872755,New York,14818,7397
Two Knights Brewing,planning,,Austin,Texas,78701-3720,-97.742929587,30.270414178,Texas,78701,7401
Two Wheel Brewing Company,micro,535 S Loop 4,Buda,Texas,78610-9388,-97.762675136,30.074992836,Texas,78610,7410
UBrew Nanobrewery,micro,3054 Cass Rd Unit F,Traverse City,Michigan,49684-8800,-85.653185358,44.749759028,Michigan,49684,7418
Uncle Bear's Brewery,brewpub,4921 E Ray Rd Ste 103,Phoenix,Arizona,85044-6495,-111.981367206,33.332551348,Arizona,85044,7422
Uncle Buck's Brewery And Steakhouse,brewpub,2501 Bass Pro Dr,Grapevine,Texas,76051-2009,-97.096575771,32.929742033,Texas,76051,7424
Under Pressure Brewing Company,planning,,Plymouth,Minnesota,55442-3211,-93.426124025,45.040955449,Minnesota,55442,7427
Underbite Brewing,planning,,Knoxville,Tennessee,37909-1079,-84.022155862,35.946069149,Tennessee,37909,7431
Underground Brewing,micro,,Woodinville,Washington,98072,-122.140898695,47.749032358,Washington,98072,7432
Une Annee Brewery,micro,9082 W Golf Rd,Niles,Illinois,60714-5805,-87.810771008,42.028069398,Illinois,60714,7434
Unified Beerworks,planning,,Ballston Lake,New York,12019-1734,-73.849692377,42.925514386,New York,12019,7435
Unify Brewing Company,planning,,Glenwood Springs,Colorado,81601-3215,-107.328344868,39.532130755,Colorado,81601,7436
Union 32 Crafthouse,micro,2864 Highway 55 Ste 200,Eagan,Minnesota,55121-1455,-93.146769999,44.844392133,Minnesota,55121,7437
Union Barrel Works,brewpub,6 N Reamstown Rd,Stevens,Pennsylvania,17578,-76.153782243,40.218772507,Pennsylvania,17578,7438
Union Brewing,micro,622 S Rangeline Rd Ste Q,Carmel,Indiana,46032-2152,-86.156524087,39.96202369,Indiana,46032,7440
Union Craft Brewing,micro,1700 Union Ave Ste D,Baltimore,Maryland,21211-1499,-76.63349073,39.330951999,Maryland,21211,7441
Union House Brewing LLC,planning,,Plum City,Wisconsin,54761-0055,-92.198800961,44.624199079,Wisconsin,54761,7442
Union Works Brewery LLC,planning,,Humboldt,Kansas,66748-1050,-95.418044146,37.807196078,Kansas,66748,7445
Unleashed Brewing Company,planning,,Stonington,Connecticut,06378-1628,-71.922649136,41.359117579,Connecticut,06378,7449
"Unnamed Beer Company, LLC",planning,,Boulder,Colorado,80301,-105.19820583,40.049959087,Colorado,80301,7451
"Untapped Territory, LLC",contract,326 E Main St Ste 1735,Lincolnton,North Carolina,28092-3335,-81.239373362,35.475719532,North Carolina,28092,7455
UpCountry Brewing,brewpub,1042 Haywood Rd,Asheville,North Carolina,28806-2639,-82.608628461,35.581634989,North Carolina,28806,7457
Upland Brewing Co,micro,4060 W Profile Pkwy,Bloomington,Indiana,47404-2554,-86.580992478,39.206028373,Indiana,47404,7458
Upside Brewing,brewpub,5692 N Main St,Sylvania,Ohio,43560-1928,-83.713951826,41.706258089,Ohio,43560,7463
Upslope Brewing Company,planning,,Boulder,Colorado,80301,-105.19820583,40.049959087,Colorado,80301,7464
Upslope Brewing Company - Lee Hill,regional,1501 Lee Hill Rd Unit 20,Boulder,Colorado,80304-5602,-105.282777279,40.049008394,Colorado,80304,7466
Upstate Brewing Co,micro,3028 Lake Rd,Elmira,New York,14903-1409,-76.84241289,42.129646143,New York,14903,7467
Upstate Craft Beer Company,brewpub,400 Augusta St Ste 120,Greenville,South Carolina,29601-3552,-82.400268452,34.846887921,South Carolina,29601,7468
Uptown Brewing Co,micro,418 Evans St,Greenville,North Carolina,27858-1834,-77.340914457,35.580278259,North Carolina,27858,7470
Upward Brewing Co.,planning,,Livingston Manor,New York,12758-,-74.813795462,41.89138368,New York,12758,7472
Uranus Brewery,planning,,Saint Robert,Missouri,65584,-92.135695516,37.827606905,Missouri,65584,7473
Urban Renewal Brewery,planning,,Chicago,Illinois,60640,-87.664462473,41.972358769,Illinois,60640,7481
Ursa Minor Brewing,planning,,Duluth,Minnesota,55806,-92.123920943,46.774078149,Minnesota,55806,7488
Ursula Brewery,micro,2101 N Ursula St Unit 10,Aurora,Colorado,80045-7448,-104.838083382,39.745704243,Colorado,80045,7489
Utepils Brewing Co,micro,225 Thomas Ave N Apt 700,Minneapolis,Minnesota,55405-3397,-93.305394776,44.970749892,Minnesota,55405,7493
V Twin Brewing Company,micro,2302 N Argonne Rd Ste H,Spokane,Washington,99212-2366,-117.301881009,47.671896507,Washington,99212,7497
Vail Brewing Company,micro,41290 US Hwy 6,Vail,Colorado,81657,-106.379557162,39.641213064,Colorado,81657,7500
Valcour Brewing Company LLC,micro,49 Ohio Rd,Plattsburgh,New York,12903-4409,-73.44986265,44.675220329,New York,12903,7501
Valholl Brewing Company,micro,18970 3rd Ave,Poulsbo,Washington,98370,-122.637930396,47.749830697,Washington,98370,7502
Valkyrie Brewing,micro,234 W Dallas St,Dallas,Wisconsin,54733-9706,-91.843957321,45.271769637,Wisconsin,54733,7503
Valley Vineyards Winery & Cellar Dweller Brewing,brewpub,2276 E US Highway 22 and 3,Morrow,Ohio,45152-9414,-84.149279358,39.348739613,Ohio,45152,7509
Van Der Brew,planning,,Winthrop,Maine,04364-1253,-69.960339283,44.310625576,Maine,04364,7510
Vanish Farmwoods Brewery,brewpub,42245  Black Hops Ln,Leesburg,Virginia,20176-5498,-77.51703899,39.102399165,Virginia,20176,7514
Vanport Brewing Company,planning,,Portland,Oregon,97211-2907,-122.645971168,45.56560406,Oregon,97211,7517
Vashon Brewing Co,micro,,Vashon,Washington,98070-5900,-122.459186934,47.432989467,Washington,98070,7521
Vault Brewing Co,brewpub,10 S Main St,Morrisville,Pennsylvania,19067-1511,-74.828424566,40.217349748,Pennsylvania,19067,7522
Velveteen Brewing Co,planning,,Mamaroneck,New York,10543-4719,-73.734058027,40.952717421,New York,10543,7524
Venn Brewing Company,micro,3550 E 46th St Suite 140,Minneapolis,Minnesota,55406-3965,-93.222172717,44.941955853,Minnesota,55406,7527
Veracious Brewing Company,micro,246 Main St,Monroe,Connecticut,06468-1171,-73.224466285,41.334213632,Connecticut,06468,7529
Verde Brewing Company,micro,724 Industrial Dr Unit 7A,Camp Verde,Arizona,86322,-111.877194879,34.588966416,Arizona,86322,7531
Very Nice Brewing Co,micro,20 Lakeview Drive Unit 112,Nederland,Colorado,80466,-105.508959249,39.96251497,Colorado,80466,7536
Vessel Ales & Taphouse,micro,19405 144th Ave NE Bldg D,Woodinville,Washington,98072-6485,-122.140898695,47.749032358,Washington,98072,7537
Veteran Beer Co / Veteran Beverage Company,proprietor,320 W Ohio St Ste 501,Chicago,Illinois,60654-7816,-87.633148602,41.891405491,Illinois,60654,7538
Veteran Brewhouse,micro,829 CR 801,Ashland,Ohio,44805,-82.313609212,40.863969738,Ohio,44805,7539
Vibrant Shore Brewing Company,planning,,Virginia Beach,Virginia,23451-2005,-76.002958921,36.863549493,Virginia,23451,7543
Vice District Tap Room,micro,1454 S Michigan Ave Ste 1,Chicago,Illinois,60605-2811,-87.62698432,41.870324145,Illinois,60605,7544
Victory Brewing Co,regional,420 Acorn Ln,Downingtown,Pennsylvania,19335-3040,-75.71823654,40.015037486,Pennsylvania,19335,7547
Victory Brewing Co,brewpub,650 W Cypress St Ste 1,Kennett Square,Pennsylvania,19348-3059,-75.704591792,39.85740358,Pennsylvania,19348,7548
Victory Brewing Co,regional,3127 Lower Valley Rd,Parkesburg,Pennsylvania,19365-9617,-75.91927742,39.959998055,Pennsylvania,19365,7549
Virant Family Winery / Black Angus Brewery,micro,541 Atkins Rd,Geneva,Ohio,44041,-80.947050529,41.804850008,Ohio,44041,7561
Vision Quest Brewing Company,micro,2510 47th St Ste A2,Boulder,Colorado,80301-2301,-105.19820583,40.049959087,Colorado,80301,7564
