name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Tampa Bay Brewing Co Brewpub,micro,1600 E 8th Ave Ste A123,Tampa,Florida,33605-3760,-82.457210478,27.965143088,Florida,33605,6836
Tampa Bay Brewing Co Production Brewery,brewpub,13937 Monroes Business Park,Tampa,Florida,33635-6309,-82.599324836,28.020376571,Florida,33635,6837
Tampa Beer Works,micro,333 N Falkenburg Rd Ste D407,Tampa,Florida,33619-7895,-82.375160943,27.939449315,Florida,33619,6838
Taneum Creek Brewing,micro,811 Hwy 970 Ste 7,Cle Elum,Washington,98922,-120.948425846,47.196073064,Washington,98922,6840
Tannery Run Brew Works,planning,,Ambler,Pennsylvania,19002-4407,-75.212422173,40.173696135,Pennsylvania,19002,6845
Tantrum Brewing Company,planning,,Cleveland,Georgia,30528-7804,-83.760224963,34.591943836,Georgia,30528,6846
Taos Mesa Brewing Co,brewpub,20 ABC Mesa Road,El Prado,New Mexico,87529,-105.650051892,36.455208208,New Mexico,87529,6849
Taos Trail Inn Brewery & Steakhouse,brewpub,35309 US-285,Ojo Caliente,New Mexico,87549,-106.0500841,36.30273345,New Mexico,87549,6850
Taylor Brooke Brewery,planning,,Woodstock,Connecticut,06281-2930,-72.000365311,41.962726048,Connecticut,06281,6869
Teachers Lounge Brewing,planning,,Denver,Colorado,80210-3349,-104.963218282,39.677710645,Colorado,80210,6872
Teays River Brewing,brewpub,3000 S 9th St Ste A,Lafayette,Indiana,47909-6702,-86.886945175,40.365548609,Indiana,47909,6873
Telluride Brewing Co,micro,156 DEF Society Drive,Telluride,Colorado,81435,-107.807939598,37.937344059,Colorado,81435,6878
Ten Fifty Five Brewing,micro,3810 E 44th St Ste 315,Tucson,Arizona,85713-5474,-110.976356594,32.18815055,Arizona,85713,6887
Ten Mile Creek Brewery,micro,48 N Last Chance Gulch,Helena,Montana,59601-4122,-112.053695241,46.585816034,Montana,59601,6889
Ten Sleep Brewing Company,micro,2549 Hwy 16,Ten Sleep,Wyoming,82442,-107.391893883,44.040158883,Wyoming,82442,6893
Tenaya Creek Brewery,micro,831 W Bonanza Rd,Las Vegas,Nevada,89106-3526,-115.16818223,36.178928774,Nevada,89106,6896
TenEyck Brewing,planning,,Queenstown,Maryland,21658-1386,-76.149073212,38.946361605,Maryland,21658,6897
Tennessee Valley Brewing Company,micro,2088 Lowes Dr Ste H,Clarksville,Tennessee,37040-1635,-87.345798162,36.549226938,Tennessee,37040,6899
Tequesta Brewing Co,micro,287 S US Highway 1,Tequesta,Florida,33469-2701,-80.102182926,26.968805518,Florida,33469,6901
Texas Beer Refinery,micro,1825 Dickinson Ave Unit B,Dickinson,Texas,77539-7799,-95.049396216,29.461120647,Texas,77539,6913
THAT Brewery - Cottonwood,micro,300 E Cherry St Unit B,Cottonwood,Arizona,86326-6178,-110.831751939,35.021093864,Arizona,86326,6916
THAT Brewery & Pub - Pine,brewpub,3270 N Az Highway 87,Pine,Arizona,85544-5036,-111.45806089,34.388756323,Arizona,85544,6917
The Austin Beer Garden Brewing Co,brewpub,1305 W Oltorf St Ste B,Austin,Texas,78704-5362,-97.76164716,30.244418289,Texas,78704,6925
The Beer Diviner,micro,243 Bly Hollow Rd,Petersburg,New York,12040,-73.361643833,42.627266,New York,12040,6929
The Beer'd Brewing Company,micro,22 Bayview Ave Ste 15,Stonington,Connecticut,06378-1143,-71.922649136,41.359117579,Connecticut,06378,6930
The Berghoff Brewery Inc.,contract,1730 W Superior St Apt 3W,Chicago,Illinois,60622-5639,-87.67413528,41.901181332,Illinois,60622,6932
The Berghoff Restaurant,planning,,Chicago,Illinois,60603-5502,-87.627958729,41.880636398,Illinois,60603,6933
The Best Of Hands Barrelhouse,planning,,Seattle,Washington,98126-3228,-122.375124125,47.545478134,Washington,98126,6934
The Blue Heron Brewery,planning,,Hinckley,Ohio,44233,-81.738895256,41.248636244,Ohio,44233,6937
The Blue Onion Brewpub,brewpub,423 S International Blvd,Weslaco,Texas,78596-9114,-97.98834589,26.158854198,Texas,78596,6938
The Brewer's Cabinet,micro,475 S Arlington Ave Ste 1C,Reno,Nevada,89501-2099,-119.813665182,39.525005622,Nevada,89501,6951
The Brewers Collective,micro,1460 N Clinton Ave Unit N,Bay Shore,New York,11706-4058,-73.253241273,40.728995787,New York,11706,6953
The Brewers of Nye Hill Farm,micro,250 Middletown Rd,Keene,New Hampshire,03431-8705,-72.28948302,42.937631485,New Hampshire,03431,6954
The Brewery At Hershey,micro,598 Schoolhouse Rd,Middletown,Pennsylvania,17057-4029,-76.735075744,40.202634573,Pennsylvania,17057,6956
"The Brewery B̦ser Geist Brewing Co., LLC",micro,1250 Simon Blvd Unit K100,Easton,Pennsylvania,18042-1474,-75.220022174,40.682717461,Pennsylvania,18042,6957
The Brewery LBK,brewpub,1204 Broadway #104,Lubbock,Texas,79401,-101.85288447,33.589411894,Texas,79401,6958
The Brewery of Broken Dreams,micro,8319 Pleasant Valley Rd,Hammondsport,New York,14840-9549,-77.173861325,42.449140793,New York,14840,6959
The Brewtorium,brewpub,6015 Dillard Cir Ste A,Austin,Texas,78752-4440,-97.701899535,30.326263042,Texas,78752,6963
The Bunkhouse Brewery,micro,1216 W Lincoln St Ste A,Bozeman,Montana,59715-5417,-111.050200127,45.685106985,Montana,59715,6966
The Common Beer Company,planning,,Mason,Ohio,45040,-84.313196774,39.338122945,Ohio,45040,6969
The Craft Of Brewing,micro,"21140 Ashburn Crossing Drive, Suite 170",Ashburn,Virginia,20147,-77.485363707,39.043748681,Virginia,20147,6971
The Crafter Space,contract,1550 N Warren Ave Apt 114,Milwaukee,Wisconsin,53202-2298,-87.899042142,43.048893554,Wisconsin,53202,6972
The Explorium Brewpub,brewpub,5300 S 76th St Unit 1450A,Greendale,Wisconsin,53129-1102,-87.995367939,42.938257883,Wisconsin,53129,6978
The Farm Brewery At Broad Run,micro,16015 John Marshall Hwy,Broad Run,Virginia,20137-2250,-77.731211268,38.79052456,Virginia,20137,6979
The Fermentorium,brewpub,7481 Hwy 60,Cedarburg,Wisconsin,53012-9702,-87.996972684,43.300470388,Wisconsin,53012,6984
The Florida Brewery,regional,202 Gandy Rd,Auburndale,Florida,33823-2726,-81.805600792,28.076692941,Florida,33823,6986
The Food Works,planning,,Brooklyn,New York,11206,-73.943073902,40.701616237,New York,11206,6987
The Freehouse,brewpub,701 Washington Ave N Ste 101,Minneapolis,Minnesota,55401-2820,-93.272219224,44.980630606,Minnesota,55401,6989
The Glass Jug,micro,5410 Nc Highway 55 Ste V,Durham,North Carolina,27713-7802,-78.920810523,35.913309574,North Carolina,27713,6990
The Good Shepherds Brewing Co,micro,31 Loop Rd Ste 1,Auburn,New York,13021-3823,-76.562229518,42.927192206,New York,13021,6992
The Good Society,planning,,Seattle,Washington,98136-2652,-122.388741625,47.539205457,Washington,98136,6993
The Half Wall Brewery,brewpub,1887 SR 44,New Smyrna Beach,Florida,32168,-80.978806492,29.025271026,Florida,32168,6999
The Humble Pint,planning,,Round Rock,Texas,78681-5504,-97.713183221,30.514777451,Texas,78681,7007
The Jolly Fox Brewery,planning,,Pittsburg,Kansas,66762,-94.70520197,37.405047966,Kansas,66762,7009
The Koontz Lake Brewing Company,brewpub,7747 N State Road 23,Walkerton,Indiana,46574-9360,-86.490363435,41.473026174,Indiana,46574,7013
The Laboratory Mill Brewery,micro,848 Southfork Rd,Lincolnton,North Carolina,28092,-81.239373362,35.475719532,North Carolina,28092,7014
The Laird Arcade Brewery,micro,114 S Washington St Ste D,Tiffin,Ohio,44883-3915,-83.180152278,41.115473533,Ohio,44883,7015
"The Levee Brewing Company, Inc",planning,,Valdese,North Carolina,28690,-81.574565294,35.742011627,North Carolina,28690,7017
The Lodge Restaurant & Microbrewery,brewpub,29042 Hide AWay Hills Rd,Sugar Grove,Ohio,43155,-82.52073767,39.637112453,Ohio,43155,7019
The Lone Girl Brewing Company,brewpub,114 E Main St Ste 101,Waunakee,Wisconsin,53597-1274,-89.446653431,43.176715522,Wisconsin,53597,7020
The Lost Druid,planning,,Atlanta,Georgia,30307-2758,-84.347962479,33.763476197,Georgia,30307,7023
The Mack House Brewpub,brewpub,9118 W State Road 84,Davie,Florida,33324-4416,-80.271958491,26.113789226,Florida,33324,7024
The North Slope Brewing Company,brewpub,2439 Sr 309 Hwy,Dallas,Pennsylvania,18612-9251,-75.965852885,41.339970773,Pennsylvania,18612,7035
The Old Bakery Beer Company,brewpub,400 Landmarks Blvd,Alton,Illinois,62002-2405,-90.15981112,38.90882394,Illinois,62002,7037
The Oozlefinch Craft Brewery,micro,81 Patch Rd,Fort Monroe,Virginia,23651-1052,-76.308726243,37.00601476,Virginia,23651,7039
The Other Farm Brewing Company,brewpub,128 E Philadelphia Ave Ste 1,Boyertown,Pennsylvania,19512-1161,-75.653968724,40.341814815,Pennsylvania,19512,7040
The Owls Brew,large,135 W 29th St Rm 602,New York,New York,10001-5175,-73.994030676,40.748400355,New York,10001,7043
The Peak Brewing Company,brewpub,78491 US-40,Winter Park,Colorado,80482,-105.777783273,39.909013347,Colorado,80482,7045
The Plains Brewing Company,micro,515 N FM 179,Lubbock,Texas,79416-9512,-101.935738257,33.597970086,Texas,79416,7052
The Pour Farm,planning,,Union,Maine,04862,-69.272370565,44.244067185,Maine,04862,7056
The Railyard Brewing Co,brewpub,12 W Jefferson St Ste 100,Montgomery,Alabama,36104-2573,-86.309474346,32.376185559,Alabama,36104,7059
The Redding Beer Company,micro,7 Main St,Redding,Connecticut,06896-3203,-73.39675862,41.303483231,Connecticut,06896,7064
The Referend Bier Blendery,micro,1595 Reed Rd Unit 2,Pennington,New Jersey,08534-5007,-74.795040318,40.324835136,New Jersey,08534,7065
The Root Cellar,brewpub,215 N Lbj Dr,San Marcos,Texas,78666-5621,-97.952473296,29.868931182,Texas,78666,7066
The Seventh Tap Brewing Project,planning,,Bossier City,Louisiana,71112,-93.6739393,32.486301276,Louisiana,71112,7070
The SoCo Taphouse,brewpub,113 E Concho Ave Ste 210,San Angelo,Texas,76903-5948,-100.435753222,31.470366118,Texas,76903,7072
The Southern Growl,planning,,Greer,South Carolina,29650-1285,-82.255490685,34.898998267,South Carolina,29650,7073
The Split Batch Brewery,planning,,Buford,Georgia,30519-2236,-83.947809038,34.08241137,Georgia,30519,7074
The Star Spangled Brewing Co.,micro,1030 Progress Dr Ste E,Clarksville,Tennessee,37040-5329,-87.345798162,36.549226938,Tennessee,37040,7077
The Tank Brewing Company,micro,5100 NW 72nd Ave. Bay A-1,Miami,Florida,33166,-80.304944875,25.822865296,Florida,33166,7080
The VB Brewery,micro,6606 State Route 96,Victor,New York,14564-1409,-77.4151522,42.993558222,New York,14564,7084
The Village Corner,brewpub,6655 James B Rivers Dr,Stone Mountain,Georgia,30083-2232,-84.200899343,33.80362912,Georgia,30083,7088
The Vine N Hop Shop,micro,1327 N. Carpenter Rd.,Brunswick,Ohio,44212,-81.822399355,41.246089384,Ohio,44212,7089
The Virginia Beer Company,micro,401 Second St,Williamsburg,Virginia,23185-4815,-76.707185843,37.255928589,Virginia,23185,7090
The Wild Rover Brewery,micro,13921 Lynmar Blvd,Tampa,Florida,33626,-82.6094387,28.056997393,Florida,33626,7091
The Woodlands At SweetWater,micro,215 Ottley Dr,Atlanta,Georgia,30324-3924,-84.359291453,33.815619313,Georgia,30324,7093
Think Tank Brew Lab,planning,,Greenville,South Carolina,29607,-82.348346199,34.832134164,South Carolina,29607,7100
Third Eye Brewery,planning,,Cincinnati,Ohio,45246,-84.465662491,39.297904592,Ohio,45246,7102
Third Nature Brewing Co.,planning,,Rockford,Michigan,49341,-85.531716837,43.115127226,Michigan,49341,7104
Third Place Brewing,micro,630 E Douglas Ave  Suite #150,Wichita,Kansas,67202-3537,-97.33789425,37.688337233,Kansas,67202,7105
Thirsty Farmer Brew Works,brewpub,290 Cashtown Road,Biglerville,Pennsylvania,17307,-77.312293568,39.934978894,Pennsylvania,17307,7115
Thirsty Nomad Brewing,micro,4402 Stuart Andrew Blvd Ste A,Charlotte,North Carolina,28217-1520,-80.903400647,35.166288103,North Carolina,28217,7118
Thousand Oaks Brewing Co.,micro,3200 Woodall Dr Unit C1,Cedar Park,Texas,78613-7773,-97.804765565,30.509788701,Texas,78613,7130
Thr3e Wise Men Brewing Co,brewpub,1021 Broad Ripple Ave,Indianapolis,Indiana,46220-2034,-86.11866313,39.865405088,Indiana,46220,7132
"Three Empires Brewing Company, LLC",planning,,Pearland,Texas,77584,-95.359486621,29.551446456,Texas,77584,7140
Three Floyds Brewing Co,regional,9750 Indiana Pkwy,Munster,Indiana,46321-4004,-87.504995131,41.557982772,Indiana,46321,7141
Three Magnets Brewing,brewpub,600 Franklin St SE Unit 105,Olympia,Washington,98501-1360,-122.884232345,47.019232232,Washington,98501,7146
Three Pints Brewpub,brewpub,610 W Mitchell Ave,Martinsville,Indiana,46151-2734,-86.419126024,39.445230993,Indiana,46151,7154
Three Rings Brewery,micro,536 South Old Highway 81,McPherson,Kansas,67401-6026,-97.610769072,38.835699809,Kansas,67401,7156
Threshers Brewing Company,micro,22 Main St N Bldg 3B,Searsmont,Maine,04973-3409,-69.1904631,44.368462737,Maine,04973,7167
Throwback Brewery,brewpub,7 Hobbs Rd,North Hampton,New Hampshire,03862-2120,-70.825659894,42.972156983,New Hampshire,03862,7168
Thumb Knuckle Brewing Company,micro,E0208 State Rd 54,Luxemburg,Wisconsin,54217,-87.710140459,44.555914089,Wisconsin,54217,7169
Thunder Canyon Brewery,brewpub,220 E Broadway Blvd Ste 2,Tucson,Arizona,85701-2043,-110.971003887,32.222138589,Arizona,85701,7170
Timber Creek Tap & Table,brewpub,11191 Highline Dr,Meadville,Pennsylvania,16335-6589,-80.152448756,41.636911333,Pennsylvania,16335,7186
Timberyard Brewing Co.,planning,,East Brookfield,Massachusetts,01515,-72.04796736,42.22848626,Massachusetts,01515,7188
Timnath Beerwerks,planning,,Timnath,Colorado,80547,-104.975542684,40.522153689,Colorado,80547,7191
Tin Cannon Brewing Company,micro,7679 Limestone Dr Ste 130,Gainesville,Virginia,20155-4041,-77.613943632,38.796808928,Virginia,20155,7194
Tin Dog Brewing,micro,309 S Cloverdale St Ste A2,Seattle,Washington,98108-4500,-122.310603577,47.54747179,Washington,98108,7195
Tin Man Brewing Kokomo,micro,500 N Buckeye St Ste A,Kokomo,Indiana,46901-4544,-86.141985972,40.495607997,Indiana,46901,7198
Tin Whiskers Brewing,micro,125 9th St E Unit 127,Saint Paul,Minnesota,55101-2308,-93.088300242,44.955919207,Minnesota,55101,7201
Tivoli Brewing Company,micro,900 Auraria Pkwy Unit 240,Denver,Colorado,80204-1897,-105.025761992,39.73490823,Colorado,80204,7208
TKO Libations,micro,2520 King Arthur Blvd Ste 109,Lewisville,Texas,75056-6082,-96.885998054,33.082619821,Texas,75056,7209
To Share Brewing Company,planning,,Manchester,New Hampshire,03104,-71.446042135,43.002181037,New Hampshire,03104,7210
Toast Ale,contract,601 W 26th St Ste 325-291,New York,New York,10001-1101,-73.994030676,40.748400355,New York,10001,7211
Tobacco Wood Brewing Company,planning,,Oxford,North Carolina,27565,-78.615659801,36.329460089,North Carolina,27565,7214
Tocayo Brewing Company,contract,1 S Dearborn St Ste 1700,Chicago,Illinois,60603-2308,-87.627958729,41.880636398,Illinois,60603,7215
Toltec Brewing Co,brewpub,10250 Cottonwood Park NW # S,Albuquerque,New Mexico,87114-7018,-106.667480801,35.193804205,New Mexico,87114,7216
Tom's Urban Kitchen and Brewery,planning,,Denver,Colorado,80249-6310,-104.76195863,39.778781198,Colorado,80249,7217
Tomfoolery Brewing,micro,334 N Washington St Unit 24B,Hammonton,New Jersey,08037-1558,-74.790776662,39.629750036,New Jersey,08037,7219
Tomoka Brewing Company,brewpub,4647 Clyde Morris Blvd Unit 504,Port Orange,Florida,32129-3001,-81.024570478,29.138024236,Florida,32129,7221
Tootsie's Brewery / Lone Oak Vineyard,brewpub,8400 Ann Arbor Rd,Grass Lake,Michigan,49240-9586,-84.18325157,42.285772089,Michigan,49240,7225
Top Frog Brewery,micro,221 Vista Dr,Newport,Washington,99156-7014,-117.043264653,48.177925229,Washington,99156,7226
Top Of The Hill Restaurant and Brewery,brewpub,100 E Franklin St Ste F,Chapel Hill,North Carolina,27514-3629,-79.038032962,35.944291904,North Carolina,27514,7227
Top Rung Brewing Company,micro,8343 Hogum Bay Ln NE Ste E,Lacey,Washington,98516-3135,-122.736240287,47.131671131,Washington,98516,7228
Topsy Turvy,planning,,Hampshire,Illinois,60140-9449,-88.489533903,42.0933285,Illinois,60140,7231
Torg Brewery,planning,,Minneapolis,Minnesota,55432,-93.254067516,45.095743873,Minnesota,55432,7234
Township 7 Brewing Co. LLC,micro,303 State Route 11b,Dickinson Center,New York,12930-2008,-74.549185236,44.727111416,New York,12930,7246
Tox Brewing Company,planning,,New London,Connecticut,06320,-72.104255585,41.345964343,Connecticut,06320,7247
Trace Brewing,planning,,Nashville,Tennessee,37221-3967,-86.946660562,36.064657421,Tennessee,37221,7250
Trader Joes - West Coast Office,contract,800 S. Shamrock Ave,Monrovia,California,91016,-118.002285878,34.141379257,California,91016,7256
Traders Brewing Company,micro,8587  ZIONSVILLE ROAD,INDIANAPOLIS,Indiana,46268,-86.226150099,39.89219618,Indiana,46268,7257
Trail Crest Brewing Company,brewpub,1800 S Milton Rd Ste 11,Flagstaff,Arizona,86001,-111.65652457,35.19631999,Arizona,86001,7261
Transport Brewery,planning,,Shawnee,Kansas,66203-2749,-94.706647692,39.016897456,Kansas,66203,7270
Trap Rock Brewing Co.,planning,,Saint Croix Falls,Wisconsin,54024,-92.356697432,45.324082795,Wisconsin,54024,7272
Traust Brewing Co.,planning,,Charlotte,North Carolina,28205,-80.796597645,35.222184806,North Carolina,28205,7275
"Tree Farm Brewing Company, LLC",contract,3020 Papa Bear Dr,College Station,Texas,77845-1402,-96.28996394,30.572144153,Texas,77845,7276
Tri City Brewing Co,micro,4170 Shrestha Dr,Bay City,Michigan,48706-2184,-83.921744483,43.611936345,Michigan,48706,7279
Triceratops Brewing,proprietor,8036 River Dr SE Ste 203,Tumwater,Washington,98501,-122.884232345,47.019232232,Washington,98501,7283
Trinity Brewing,brewpub,1466 Garden of The Gods Rd Ste 184,Colorado Springs,Colorado,80907-9464,-104.806344882,38.88696146,Colorado,80907,7288
Triphammer Bierwerks,micro,111 Parce Ave Ste 3A-1,Fairport,New York,14450-1467,-77.434363166,43.089292595,New York,14450,7292
Triple 7 Restaurant & Brewery at Main St Station,brewpub,200 N Main St Main Street Station Casino,Las Vegas,Nevada,89101-2910,-115.138884638,36.167317991,Nevada,89101,7293
Triplehorn Brewing Co,micro,19510 144th Ave NE Ste E6,Woodinville,Washington,98072-8429,-122.140898695,47.749032358,Washington,98072,7302
Triton Brewing Company,micro,5764 Wheeler Rd,Indianapolis,Indiana,46216-1038,-86.01714003,39.855914222,Indiana,46216,7305
Triumph Brewing Co of New Hope,brewpub,400 Union Square Dr,New Hope,Pennsylvania,18938-1367,-74.992925552,40.349556049,Pennsylvania,18938,7306
Triumph Brewing Co of Princeton,brewpub,138 Nassau St Ste A,Princeton,New Jersey,08542-7011,-74.663445319,40.354776858,New Jersey,08542,7307
Triune Brewing Company,planning,,Leavenworth,Washington,98826-1413,-120.65291452,47.614636471,Washington,98826,7308
Troegs Brewing Co,regional,200 E Hershey Park Dr,Hershey,Pennsylvania,17033-2719,-76.639442882,40.261952091,Pennsylvania,17033,7309
Trolley Barn Brewery,planning,,Quakertown,Pennsylvania,18951,-75.360414487,40.444545322,Pennsylvania,18951,7310
Trout River Brewing Co,micro,100 River Street RR 5,Springfield,Vermont,05156,-72.489590085,43.303585866,Vermont,05156,7315
Trubble Brewing,micro,2725 Broadway,Fort Wayne,Indiana,46807-1111,-85.145878802,41.048329363,Indiana,46807,7316
True Anomaly Brewing,micro,2012 Dallas St,Houston,Texas,77003,-95.351298395,29.75205003,Texas,77003,7317
True West Brewing Company,brewpub,525 Massachusetts Ave Ste 107,Acton,Massachusetts,01720-2962,-71.446269943,42.478552777,Massachusetts,01720,7322
Truth Or Consequences Brewing Company,micro,410 N Broadway St,Truth or Consequences,New Mexico,87901-2836,-107.257754891,33.138919189,New Mexico,87901,7325
TRVE Brewing Co,micro,2600 W. 2nd Ave Unit 8,Denver,Colorado,80219,-105.035529116,39.695533451,Colorado,80219,7326
